Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,day_average
2020,4,5,5272.078992,5138.387596,5090.659770,5008.945506,4944.958783,4913.239089,4891.965265,4870.647536,4888.621733,4894.978207,4939.058979,4960.953757,4957.786214,4867.928771,4785.980084,4709.398799,4619.532520,4548.585217,4547.021785,4490.815892,4613.350913,4603.140595,4598.283027,4626.785921,4674.282878,4495.821874,4572.965874,4641.568214,4803.969075,4974.643323,5188.693776,5419.919935,5686.488767,5953.998777,6241.470236,6433.337281,6636.744338,6667.839917,6527.682317,6430.208922,6345.603634,6176.333398,6033.784217,5913.990495,5826.578537,5744.336917,5590.529295,5419.972893,5253.830622
2020,4,6,5248.879560,5128.539100,5094.886391,5025.887998,4979.994053,4971.770931,4959.348265,4971.680141,5013.378942,5085.220037,5191.329184,5346.721846,5553.148809,5692.526591,5752.368631,5713.344997,5603.583904,5512.125876,5405.980455,5318.402404,5255.937022,5236.233758,5209.241151,5229.754157,5247.166368,5311.139405,5364.144542,5444.149364,5610.574791,5767.871773,5991.185943,6224.095547,6459.325989,6688.249457,6858.400542,7002.043388,7092.266877,7099.226994,6913.546017,6783.365414,6679.631751,6494.534666,6343.477001,6191.904444,6053.692569,5955.348218,5772.763851,5570.275734,5737.888851
2020,4,7,5372.327547,5253.325933,5210.971869,5128.614751,5085.119870,5051.017350,5040.601062,5030.334641,5077.641195,5141.591053,5226.061606,5371.882022,5565.955459,5681.864798,5706.104813,5662.113491,5550.507982,5479.099646,5378.430132,5293.001759,5275.102959,5278.495683,5284.840123,5304.057903,5324.297792,5380.940083,5399.412239,5455.369416,5627.906100,5778.513059,5985.405665,6182.733225,6430.008100,6656.765768,6847.272124,6950.203392,7042.067026,7079.354880,6935.509542,6822.960280,6709.190633,6522.251081,6362.406389,6204.465544,6063.798963,5970.437742,5781.596243,5574.078489,5761.166821
2020,4,8,5365.478461,5225.948134,5129.464875,5100.169351,5058.784703,5018.423633,5010.050872,5004.841326,5049.707643,5048.014565,5197.334071,5353.417659,5535.587577,5648.432865,5635.957979,5563.246926,5426.184462,5309.348598,5188.059031,5075.333375,4987.321347,4928.687305,4909.968271,4925.053187,5039.503311,5167.157259,5195.056483,5272.315427,5420.358751,5594.644437,5807.051088,6036.911167,6277.947409,6508.641989,6698.244823,6816.283726,6933.585360,6956.023112,6806.256006,6713.409293,6631.105345,6447.236780,6303.459152,6154.009780,6017.151766,5921.136647,5733.166695,5540.697774,5639.295204
2020,4,9,5349.726871,5219.812819,5106.477336,5041.336408,5058.786732,5030.222009,5017.116373,5014.571297,5001.556416,5076.998374,5230.365746,5380.684654,5563.047242,5689.050706,5621.243859,5555.240555,5435.897658,5358.484044,5235.914655,5134.341028,5081.329144,5071.159840,5068.104367,5084.536860,5107.744751,5183.912218,5279.661539,5387.220429,5520.129602,5652.249002,5852.153564,6056.571168,6280.228867,6488.422491,6659.865862,6810.160187,6945.534289,6987.986503,6843.149968,6750.464843,6663.785120,6498.814259,6316.872140,6161.838689,6038.323135,5946.848994,5781.814297,5570.581323,5671.048713
2020,4,10,5406.168827,5265.741184,5137.887671,5121.396337,5051.458511,5018.888627,4998.085116,4982.643811,4972.963017,4986.564946,5038.048473,5063.860408,5031.312784,5023.562917,4968.876078,4920.245260,4833.282178,4781.829246,4740.627492,4696.301631,4654.380905,4598.663016,4717.837535,4734.154081,4648.613099,4601.117060,4665.553376,4723.717558,4818.940151,4961.152084,5155.863626,5367.158670,5613.837310,5844.980538,6086.586055,6252.432670,6401.476081,6466.281007,6355.154179,6281.542638,6193.159607,6050.967857,5963.793700,5873.056657,5802.773708,5745.520321,5606.556015,5416.177592,5284.191492
2020,4,11,5246.605441,5124.921545,5085.855578,5020.055536,4983.296409,4940.850746,4918.534611,4915.011993,4922.277548,4954.501577,5013.320295,5031.510242,4993.501997,4973.673217,4966.629696,4935.757728,4862.690229,4827.034677,4736.824107,4761.208379,4682.813118,4620.383959,4698.178869,4740.884268,4672.810839,4634.538633,4822.465097,4818.519844,4930.433538,5091.103650,5329.356392,5529.822204,5782.708682,6031.128769,6241.392214,6355.630059,6469.759981,6486.855149,6374.140301,6290.684274,6216.520516,6079.099786,5984.318850,5906.016511,5830.676004,5771.851195,5624.159547,5461.878822,5306.087346
2020,4,12,5280.272405,5138.110363,5087.669838,5023.243467,4986.322293,4942.992970,4931.629929,4899.780901,4912.229780,4916.141691,4966.491548,4980.396188,4993.470690,4938.382260,4902.264828,4869.373633,4809.004420,4860.661089,4774.084449,4729.423580,4719.789201,4660.786803,4620.594180,4646.264469,4696.174412,4754.471640,4763.805486,4778.274931,4876.316861,4921.041275,5150.290670,5348.300482,5585.663329,5806.239310,6018.849870,6164.985449,6317.658332,6363.441142,6266.536801,6202.508072,6121.488270,5998.181688,5901.044009,5811.314096,5746.528069,5679.114271,5530.673526,5353.012044,5244.693646
2020,4,13,5176.757705,5138.743418,5040.829352,4963.005552,4922.175222,4888.554858,4883.281506,4879.770783,4879.322920,4886.138691,4948.977979,4991.748053,5012.197121,4945.604797,4893.134947,4830.623442,4775.705064,4753.876781,4724.966321,4814.510467,4757.631714,4703.582762,4704.975597,4742.211469,4788.336316,4840.399976,4766.139431,4871.056609,4997.820365,5154.132050,5367.786008,5569.150223,5883.329194,6149.276688,6429.061629,6610.306151,6745.519569,6740.844350,6594.369199,6512.231788,6419.554054,6250.985141,6101.044295,5968.636094,5861.609219,5779.349629,5618.020930,5445.471887,5348.390777
2020,4,14,5326.395092,5263.540373,5149.829617,5059.835934,5018.756508,4996.054021,4984.868351,4988.587674,5041.806794,5112.381561,5198.223356,5379.956376,5623.390122,5816.975837,5835.611686,5747.367812,5584.409683,5453.667284,5345.251243,5292.411986,5253.915083,5251.927898,5238.107184,5283.808310,5300.203366,5368.138899,5479.805409,5600.926719,5744.431666,5846.663915,6010.761513,6210.832187,6429.228761,6620.821877,6808.773369,6946.634788,7019.550811,7020.429866,6859.386799,6759.621345,6658.188126,6481.230910,6326.774352,6168.770400,6042.563683,5944.253922,5753.511032,5551.826302,5754.175204
2020,4,15,5358.841764,5231.114615,5118.272145,5055.220464,5068.809119,5030.956614,5034.994804,5028.707589,5060.474035,5069.174603,5224.374358,5414.814746,5652.845728,5845.623138,5888.238566,5833.899104,5669.502187,5548.141123,5482.074296,5415.912033,5431.264966,5443.940666,5415.334337,5462.549162,5454.425976,5466.682245,5509.008813,5554.917887,5624.232728,5717.503184,5885.499070,6062.593691,6287.502190,6497.486647,6678.811880,6842.761177,6918.215610,6913.770488,6772.764599,6683.286098,6605.405172,6418.671247,6272.809680,6134.943746,5978.063494,5889.096067,5714.189198,5519.017383,5753.890384
2020,4,16,5317.709086,5189.072144,5081.294892,5061.737824,5024.561163,5000.185160,4983.736862,4989.789721,5045.614887,5064.469093,5226.674998,5397.017288,5647.488639,5817.188856,5873.333710,5789.630633,5619.570729,5490.158306,5414.438965,5355.119083,5380.045030,5309.530607,5224.248888,5253.639780,5316.923867,5326.835782,5405.769640,5517.484641,5663.848073,5781.670186,5925.891127,6084.132823,6304.165575,6493.711811,6655.486992,6845.720740,6925.967551,6933.318385,6802.373695,6732.368458,6660.140777,6496.408060,6307.056771,6139.591623,6007.212257,5908.183104,5737.151049,5544.710798,5730.674586
2020,4,17,5345.873480,5216.579582,5094.653164,5037.559111,5058.093285,5028.681792,4959.015190,4961.251850,5013.279791,5092.061917,5251.986727,5428.281806,5659.379605,5826.141977,5866.855521,5785.559235,5617.411550,5460.479680,5383.924189,5361.106714,5327.675825,5324.957714,5381.168418,5462.573036,5515.449825,5573.807642,5675.657789,5715.697868,5797.941511,5869.372685,5943.599157,6112.586758,6298.130143,6463.153455,6597.412666,6693.226042,6728.480014,6732.204932,6604.285127,6542.236889,6457.209762,6304.851147,6166.925350,6045.028011,5964.108596,5894.005016,5711.208284,5533.554997,5726.764267
2020,4,18,5332.461452,5195.560076,5071.264582,4981.868975,5006.462631,4976.858787,4961.987281,4944.657358,4947.057088,4972.327829,4977.488599,5060.216090,5132.273564,5189.177585,5191.740079,5179.175938,5113.657010,5055.777999,4954.785024,4883.029751,4851.579938,4823.400828,4808.597099,4816.493634,4803.397703,4817.864010,4847.723257,4898.413003,5035.534009,5181.139318,5367.972512,5528.035628,5745.410054,5989.338692,6212.420508,6364.354911,6437.486472,6416.391581,6300.903638,6226.337502,6146.768804,6006.766493,5893.844551,5820.112117,5761.093849,5707.671661,5571.881123,5406.408444,5352.399355
2020,4,19,5225.190266,5095.924051,5053.318318,4972.920365,4916.193751,4877.836053,4863.937860,4850.688828,4850.666613,4853.628018,4901.251382,4954.185104,4976.715217,4910.110434,4818.663886,4776.749699,4669.902931,4636.876964,4552.620792,4603.954858,4626.812867,4500.708405,4634.125356,4610.053478,4611.416684,4675.695025,4608.731266,4676.504420,4787.903440,4960.106077,5222.689600,5456.389286,5745.825268,5993.832038,6275.752748,6500.487917,6603.987648,6575.558878,6443.309068,6331.667039,6250.387829,6086.408421,5957.308663,5832.745892,5738.156096,5646.652428,5518.025136,5346.523109,5241.231239
2020,4,20,5178.892370,5065.973587,5015.384043,4944.895922,4910.200876,4887.636985,4890.570671,4901.816093,4963.750718,5051.615633,5163.142281,5355.341001,5632.431984,5864.015328,5957.646872,5908.936993,5702.260080,5546.276389,5430.838784,5343.743864,5294.263863,5298.685032,5302.669076,5383.070651,5452.958540,5513.767642,5607.342727,5681.630859,5830.552717,5895.215761,5984.633418,6160.251377,6351.557444,6582.928960,6792.199860,6933.752065,6961.456858,6923.876116,6763.521744,6684.718622,6577.533139,6390.658837,6237.137923,6092.253954,5956.231159,5874.787031,5690.331602,5475.882338,5737.692496
2020,4,21,5248.807267,5186.230533,5066.142881,4993.113328,4950.212785,4926.973235,4928.699093,4941.913166,5003.105843,5076.323916,5177.101366,5377.750067,5633.785610,5837.007689,5850.566680,5751.110021,5523.911818,5329.993092,5174.696361,5075.178959,4988.043628,4943.891113,4892.816044,4910.973869,4948.716004,5054.113290,5178.200676,5284.031283,5427.172401,5562.222314,5760.502459,5943.509932,6204.168335,6438.118141,6676.518359,6849.908829,6890.230296,6904.747794,6765.975589,6677.190746,6592.005260,6407.484318,6242.584549,6088.685649,5949.520408,5850.623138,5658.363084,5469.295391,5616.921596
2020,4,22,5340.733588,5201.862793,5085.577894,5074.831734,5034.930199,5006.837694,4999.145413,5003.512510,4988.380061,5066.247693,5250.297200,5455.181200,5723.372002,5923.103741,5990.017382,5918.860027,5726.380346,5578.195709,5516.676226,5445.216630,5350.076508,5329.791368,5308.427937,5360.147005,5426.530226,5484.867084,5660.314222,5759.983666,5749.607099,5766.575544,5932.533920,6116.030347,6341.232621,6572.972571,6774.272518,6951.363979,6961.877470,6966.702912,6826.830566,6725.744285,6642.228251,6447.247140,6285.478087,6140.792031,6013.048995,5907.291651,5724.226951,5533.228675,5778.932993
2020,4,23,5269.223315,5148.331721,5025.358569,4944.039030,4910.548856,4886.364165,4893.443780,4897.176410,4954.667829,5028.965232,5208.544716,5390.859978,5676.217691,5872.936014,5864.153490,5707.460339,5407.638142,5223.500080,5044.838832,4906.184953,4854.972979,4827.290748,4815.215324,4846.865103,4901.234672,4984.986385,5078.376032,5190.726956,5351.762441,5492.842274,5691.676549,5915.893580,6200.893941,6456.923269,6680.702076,6901.837211,6951.646079,6977.797861,6846.399491,6768.392991,6690.942872,6502.865180,6312.967068,6139.643519,6000.256535,5904.856126,5735.568694,5530.887625,5600.309932
2020,4,24,5335.719027,5201.749367,5080.706698,5002.087092,4965.167279,4951.509138,4933.072151,4948.760670,4995.656032,5077.629907,5247.419782,5440.805490,5698.601025,5893.293118,5961.874860,5838.984035,5601.325760,5363.289822,5174.264243,5042.500192,4905.947945,4850.793951,4914.944507,4860.862686,5018.997597,5159.493544,5177.317636,5288.591800,5397.442858,5524.160027,5740.296492,5956.125951,6220.542803,6433.285047,6605.436144,6742.922469,6742.251591,6714.593365,6580.019808,6514.666272,6439.170998,6284.075351,6155.080591,6029.887562,5933.459704,5855.593525,5677.469743,5491.383769,5603.525613
2020,4,25,5298.621775,5157.861251,5037.212662,4954.244511,4971.735098,4932.378867,4928.613786,4920.511292,4933.136232,4948.391423,4949.109631,5002.240952,5059.123352,5074.736888,5002.018804,4897.632387,4758.625370,4647.673681,4681.603236,4649.919675,4590.895719,4510.288384,4419.081405,4414.177912,4438.760079,4527.033690,4608.343112,4732.905354,4744.932825,4793.892713,4998.171132,5237.465563,5549.842895,5830.113677,6106.679515,6293.676092,6364.659888,6348.976017,6235.162065,6156.719912,6091.518063,5961.002193,5850.567598,5771.876692,5716.888794,5671.715673,5539.750627,5367.198769,5201.618484
2020,4,26,5198.915485,5065.604219,5014.579794,4937.336702,4866.475880,4845.795068,4870.557460,4858.271734,4867.888540,4826.023757,4867.532200,4916.004781,4867.684612,4844.233897,4720.616300,4621.710293,4502.461369,4549.740807,4551.346884,4512.257095,4398.989146,4321.965195,4295.523232,4318.433338,4380.757752,4446.941578,4519.825179,4549.907081,4636.824203,4658.954999,4873.620012,5115.699723,5451.756514,5751.513994,6060.373852,6294.809932,6368.126674,6364.381882,6235.180330,6142.344982,6077.398601,5938.375915,5831.279375,5727.965032,5649.950376,5593.940475,5451.490964,5278.376765,5104.994666
2020,4,27,5167.460145,5051.513256,4950.062136,4919.360079,4864.430070,4831.338381,4928.048843,4827.324127,4842.505855,4887.555550,4974.464016,4994.511351,5100.610411,5147.727597,5076.055393,4948.368245,4769.833352,4631.559429,4515.975703,4434.587657,4495.558541,4397.307805,4376.140979,4395.117862,4437.624958,4508.982105,4581.902381,4680.856706,4750.321270,4910.986423,5113.883396,5334.956625,5655.743522,5976.829456,6280.160388,6502.216876,6552.828123,6555.643916,6427.651081,6341.515478,6274.939884,6106.480923,5962.101909,5835.631376,5725.924943,5660.789661,5499.792297,5338.909680,5219.668545
2020,4,28,5201.445722,5073.418002,5042.834392,4963.542089,4913.458007,4878.243522,4867.521627,4862.440090,4923.764882,4946.522353,5135.239989,5352.359564,5609.967089,5840.669162,5892.063941,5781.022096,5514.722206,5314.088071,5177.432275,5072.256191,5015.607028,4973.445455,4982.665920,5048.247103,5182.001377,5200.324340,5144.088650,5232.763733,5373.722945,5492.488119,5703.487804,5923.765503,6198.812924,6468.723720,6694.386640,6858.066300,6868.126040,6858.097951,6724.473412,6626.701772,6534.031040,6346.843435,6195.223015,6064.892000,5920.916157,5826.975024,5667.747607,5489.108318,5603.723846
2020,4,29,5294.180828,5159.181260,5048.014945,4964.740064,4935.879274,4899.071354,4888.766627,4898.711486,4958.323552,5039.802232,5224.203099,5441.559565,5690.858334,5935.759283,6025.377038,5956.951364,5687.539471,5484.411962,5290.085984,5182.242401,5229.639575,5236.363228,5232.481798,5273.218813,5318.782159,5356.303450,5436.686783,5527.877680,5602.301179,5686.286776,5826.940425,6010.478979,6273.786228,6533.342448,6738.719273,6886.139220,6906.416510,6914.868822,6783.742381,6693.356439,6625.289545,6449.091757,6277.357845,6123.958736,5972.456313,5881.837647,5705.112445,5532.329559,5709.183878
2020,4,30,5333.352125,5190.049158,5089.897223,5011.999804,4974.808885,4943.204258,4936.555983,4951.870528,4999.856691,5089.210669,5244.293037,5454.299187,5758.894869,5992.327418,6086.980705,6017.425569,5838.493504,5704.279528,5588.285251,5525.019444,5550.814460,5507.629710,5520.314246,5549.949926,5570.953323,5605.928519,5639.911424,5683.449708,5819.650435,5911.998477,6035.329803,6194.534442,6416.244269,6630.426354,6850.401852,7005.817473,7013.624411,7004.187871,6881.414575,6800.302382,6725.969863,6538.217904,6347.039426,6177.304464,6045.680417,5937.610222,5752.485444,5558.193760,5833.468521
2020,5,1,5367.688390,5222.621644,5113.007305,5023.053080,4988.444146,4979.785447,4962.203590,4969.546638,5019.152825,5126.583450,5293.476627,5489.506584,5762.622562,6005.681312,6123.387643,6073.018990,5912.007162,5780.429618,5693.367142,5615.923456,5569.242814,5493.036134,5471.409841,5512.826284,5578.897690,5638.181605,5630.050594,5732.381090,5854.152264,5907.182030,6023.419537,6225.259652,6440.055028,6645.562158,6783.067043,6860.367569,6809.653263,6789.210447,6662.791153,6596.068803,6529.243817,6372.212465,6233.101268,6105.149882,6013.121293,5924.921510,5753.723255,5556.864801,5817.347102
2020,5,2,5369.104771,5227.509304,5103.397726,5019.738314,4967.638168,4933.289023,4968.973133,4896.903817,4915.319183,4940.574888,5008.868120,5080.700053,5154.762171,5203.794696,5193.699585,5159.224890,5047.275621,4979.392102,4875.523660,4738.117203,4660.053566,4621.129273,4589.622713,4563.440096,4558.734671,4576.115571,4602.448465,4701.724005,4820.380566,4979.086972,5195.612414,5440.503641,5729.879461,6007.899472,6258.893350,6419.854121,6427.075118,6410.856018,6296.816534,6238.544326,6182.618012,6038.046192,5948.124910,5869.299637,5813.894039,5765.223681,5609.713984,5440.455181,5303.121925
2020,5,3,5268.055630,5130.483842,5031.698246,4946.620459,4958.257972,4912.776225,4885.785008,4883.839215,4897.765331,4909.613109,4902.365689,4934.081886,4983.338900,4990.163745,4976.692033,4950.237371,4909.526871,4883.962054,4806.627602,4738.049174,4656.923259,4575.934282,4748.046382,4612.375691,4699.632999,4672.034284,4688.803845,4755.231056,4859.691354,4985.077572,5158.025503,5374.010651,5673.177390,5932.243664,6221.432683,6419.425984,6454.497533,6415.983285,6299.419196,6225.340176,6161.433335,6023.335442,5917.037560,5796.499800,5728.095130,5671.684898,5524.411631,5356.621273,5260.549296
2020,5,4,5196.759183,5081.594736,4969.438760,4901.189513,4924.414154,4895.109540,4887.035672,4889.263299,4856.366404,4921.645543,5035.191628,5160.037359,5330.623605,5452.472765,5531.825706,5496.750536,5379.600737,5268.620860,5171.002960,5128.595664,5086.387980,5023.188627,5034.901559,5064.370559,5197.300942,5247.770816,5285.308832,5370.805880,5481.251943,5622.134989,5818.636032,6012.268196,6220.236844,6445.752109,6700.250625,6831.473545,6803.274379,6776.677701,6648.305584,6571.407270,6498.311882,6308.571616,6157.534952,6017.995684,5895.423901,5819.768888,5662.769812,5470.451797,5573.959824
2020,5,5,5299.548086,5167.406966,5038.510101,4966.366980,4915.857712,4946.138120,4938.401331,4953.065680,4947.768263,5045.551465,5214.752233,5427.570646,5711.163112,5933.626458,6058.774338,5966.819902,5771.925404,5638.323804,5518.845010,5452.356393,5390.951124,5303.939109,5232.394901,5231.468012,5328.017294,5380.680609,5421.274476,5481.811531,5649.985878,5759.482570,5937.418679,6169.720761,6441.157825,6670.283487,6888.703664,7019.728941,6999.885353,6984.106821,6829.873488,6741.995559,6654.169443,6471.641072,6301.670350,6151.912313,6007.484420,5890.547183,5720.470370,5526.037763,5760.408021
2020,5,6,5323.793497,5186.984543,5067.467460,4993.580469,5011.034274,4988.267463,4972.271709,4978.913098,4981.270891,5070.405564,5236.051140,5435.246127,5716.110281,5945.067108,6082.986145,5997.806154,5750.070623,5565.035997,5390.282117,5297.892124,5219.552039,5158.733176,5115.901866,5172.047216,5252.942079,5301.941037,5354.524995,5457.913957,5639.132581,5751.869766,5908.973773,6123.897964,6382.634891,6616.001731,6838.349597,6973.724527,6962.821978,6927.693684,6798.955205,6718.426334,6641.560357,6461.490354,6292.762691,6129.108691,5969.301555,5870.080648,5697.023666,5495.617752,5733.823352
2020,5,7,5303.198409,5177.545993,5067.734300,4990.141893,4995.823531,4965.564449,4961.515429,4978.638559,4977.800058,5061.531326,5237.452680,5437.101695,5718.603964,5904.152969,5903.209862,5712.056632,5456.287043,5244.802934,5069.348628,4926.976942,4855.071106,4816.648955,4751.959681,4735.728892,4815.717080,4880.075142,4950.986304,5090.205615,5255.149263,5409.186780,5626.915844,5879.185623,6183.916982,6437.094337,6680.418579,6881.144203,6884.082495,6872.129272,6765.129526,6694.020326,6636.944575,6470.661840,6294.014054,6114.303170,5987.446763,5868.593133,5689.523375,5479.787052,5585.323485
2020,5,8,5292.143108,5179.990654,5065.253129,4994.180362,4947.848186,4999.418025,4976.863868,4979.571797,5028.283295,5059.389574,5235.577306,5439.874213,5711.121353,5951.121253,6005.199193,5880.238206,5662.029796,5449.915020,5220.178309,5024.623680,4887.813439,4834.817030,4808.819839,4830.210783,4923.231712,5008.134336,5037.679443,5130.629147,5272.059576,5396.317133,5583.548659,5814.174328,6112.469613,6372.840752,6603.144305,6718.153227,6685.272856,6680.307684,6577.840863,6520.444448,6453.890351,6322.923725,6179.837584,6050.922693,5928.194922,5864.174890,5712.854116,5512.001912,5581.781869
2020,5,9,5327.654862,5184.485364,5063.363441,4971.527301,4918.913418,4887.084678,4928.511764,4868.892047,4898.411615,4931.492491,5004.895253,5065.659240,5164.792629,5216.519488,5200.713955,5167.785619,5142.436845,5054.604789,4793.630074,4575.065053,4617.107735,4538.804944,4608.025479,4593.275748,4627.752147,4640.952194,4689.205434,4703.654678,4680.762580,4809.294184,5008.985913,5229.365584,5553.243503,5851.477617,6146.947222,6330.259211,6371.897929,6348.640029,6239.028244,6190.264994,6135.003951,5993.694381,5889.507876,5793.436559,5710.408425,5667.693784,5539.549646,5374.318663,5255.187470
2020,5,10,5206.055844,5067.313972,4947.184919,4925.499049,4867.158782,4868.469362,4864.397950,4856.115984,4868.779526,4850.191046,4895.739794,4888.328763,4936.433381,4959.580987,4935.765833,4889.232085,4807.990458,4708.274290,4567.559140,4582.690125,4516.689051,4545.102833,4505.282732,4492.237382,4515.129399,4537.333639,4567.446410,4655.152515,4690.780481,4698.858408,4951.645910,5206.729264,5516.076678,5845.419530,6171.847443,6363.403778,6398.083239,6391.823433,6286.038009,6220.185249,6160.586036,6028.155132,5913.734630,5787.883801,5698.743670,5612.203783,5460.384811,5294.800721,5177.594151
2020,5,11,5138.105468,5021.245616,4909.696753,4949.155712,4905.723042,4888.208430,4889.282464,4904.134957,4911.868789,4942.988942,5140.816498,5356.833933,5673.426344,5912.638807,6002.458866,5862.569522,5580.786742,5352.048789,5126.794668,4999.336390,4859.754331,4767.437026,4742.125759,4738.814395,4811.471800,4883.870770,4930.210734,5065.907488,5247.890071,5406.154535,5656.552081,5910.439309,6221.363445,6486.386626,6761.695858,6967.998578,6928.917658,6896.134894,6768.835285,6680.727090,6599.901227,6405.241598,6240.832198,6105.143628,5937.504668,5840.511166,5674.683497,5486.657486,5572.735082
2020,5,12,5299.022069,5161.394636,5048.055849,4959.413819,4978.132964,4949.567318,4948.908252,4888.671874,4953.354571,5045.978077,5232.908912,5457.412867,5769.466137,6022.306915,6055.763217,5936.744300,5683.753382,5462.331391,5282.434529,5127.870900,4979.551946,4885.513651,4844.319575,4850.527274,4937.293212,4940.338882,5000.063480,5184.541754,5300.056375,5476.160992,5716.431884,5950.138106,6252.012598,6503.631159,6759.502057,6941.104659,6912.138952,6902.698840,6777.229678,6706.840455,6637.274897,6444.198691,6274.962733,6120.187082,5971.946106,5858.050603,5682.748049,5502.316618,5636.984839
2020,5,13,5313.293771,5177.241730,5056.609586,4977.059226,4924.292970,4957.912404,4901.171933,4902.736679,4964.044344,5056.646050,5228.762533,5463.194861,5771.917612,6044.154205,6097.786268,5964.592591,5680.454982,5461.314123,5287.656513,5114.393528,4931.853092,4849.744329,4865.423951,4898.520402,4948.803714,4993.834807,4966.311380,5107.800708,5252.707046,5423.279798,5612.560363,5835.721400,6110.475415,6379.393025,6663.712320,6848.942337,6848.482732,6830.080091,6691.087561,6621.234519,6562.029458,6393.262583,6235.394835,6064.854646,5918.972168,5821.356380,5649.833555,5448.265169,5606.649452
2020,5,14,5268.712699,5126.576809,5014.381359,4972.217317,4932.819277,4918.921920,4928.453192,4946.539317,4935.497296,5021.006498,5222.962598,5445.446921,5762.337988,6037.942546,6148.127286,6024.176503,5737.175637,5459.028881,5240.100420,5082.686989,4955.832398,4963.860681,5022.344516,5078.267432,5030.673619,5009.418921,5100.655230,5210.307247,5332.176368,5440.949635,5607.176305,5843.392243,6107.954660,6387.020648,6692.940737,6917.185972,6925.432379,6931.425415,6816.693801,6753.207041,6708.412716,6558.717394,6351.629434,6152.834675,6015.891983,5892.764757,5696.994328,5509.843795,5650.814912
2020,5,15,5348.367978,5201.720628,5084.214323,4989.721637,4999.417993,4975.794050,4972.333681,4978.056898,4976.457411,5072.423724,5255.153987,5496.817359,5806.569032,6095.214208,6212.250149,6115.066724,5868.700326,5641.421143,5438.547648,5267.782594,5134.000648,5070.237243,4990.584796,4990.608561,5075.680098,5102.883308,5104.122672,5197.892569,5340.504763,5447.682300,5633.669413,5868.236568,6127.238424,6367.554790,6589.784347,6711.261423,6662.654011,6644.061143,6525.125571,6467.353187,6400.651476,6255.956782,6116.466559,6003.344443,5895.021876,5826.600998,5673.143270,5475.938516,5635.297734
2020,5,16,5292.788745,5161.694467,5037.928792,5006.273027,4939.066380,4901.672734,4893.030205,4886.985209,4900.891457,4928.546788,5006.366538,5017.332887,5126.598263,5216.215971,5209.772484,5147.359680,5018.757034,4917.173067,4778.575054,4625.717788,4535.053442,4494.262640,4449.128418,4454.843576,4510.706599,4565.898178,4596.603729,4640.946122,4755.216258,4876.211973,5070.064419,5302.631465,5604.502956,5929.403549,6215.706650,6372.611512,6352.489398,6328.227469,6205.123147,6154.347228,6102.065453,5974.055260,5870.901829,5794.296914,5741.329001,5723.533328,5587.875555,5417.585742,5242.466008
2020,5,17,5246.048429,5102.616278,5031.017372,4925.085283,4874.546528,4833.558894,4829.852465,4800.667863,4801.733356,4819.785004,4870.910305,4922.881118,4985.892646,4958.764700,4899.060148,4845.334278,4764.753650,4687.852851,4613.259027,4629.580051,4512.679759,4414.220158,4438.107784,4400.628488,4430.703680,4470.874994,4492.342129,4603.342891,4563.226932,4749.995295,4989.460389,5262.293388,5626.847371,5968.940120,6302.576492,6507.251887,6487.822490,6456.224005,6338.533291,6244.805619,6179.462621,6026.048895,5887.296823,5770.238621,5660.675820,5577.912760,5445.787672,5285.338150,5177.850808
2020,5,18,5114.653254,4999.574741,4954.508622,4874.922289,4841.515331,4938.343150,4820.304440,4842.109782,4905.425645,5004.970351,5130.710004,5372.003491,5715.194086,6025.680177,6134.037019,6039.897369,5752.313267,5525.442651,5335.400430,5182.645032,5049.222859,4966.074064,4911.915443,4915.280826,5001.196729,5041.525986,5096.745327,5207.350039,5354.009439,5484.590590,5676.176332,5904.476397,6237.323223,6515.401049,6810.995550,7009.017986,6964.618003,6920.113772,6765.295948,6684.894667,6603.094426,6401.251403,6221.022711,6070.673765,5920.975076,5825.513770,5661.468527,5462.676219,5629.011485
2020,5,19,5270.618907,5141.477713,5024.616481,4961.633542,4917.366718,4946.695842,4952.010953,4899.041612,4953.202182,5042.195521,5242.351460,5470.263133,5807.730733,6079.364884,6129.449747,5996.296787,5697.352246,5468.391754,5252.673995,5062.365015,4960.887713,4921.902059,4902.389563,4925.669105,4968.039917,5002.640367,5045.767600,5179.821432,5345.459824,5466.509249,5671.732570,5917.788505,6220.779116,6520.296691,6786.183942,6960.086894,6936.497808,6911.989074,6768.213558,6706.725626,6646.287700,6463.484202,6307.989260,6141.696557,6001.530415,5876.281280,5691.446260,5494.446751,5647.034214
2020,5,20,5313.812448,5184.873064,5062.442856,5044.818715,4987.183861,4949.561103,4957.921973,4964.944112,4957.178005,5044.855626,5228.302104,5444.689921,5780.449990,6038.858366,6137.371919,5988.329532,5688.978712,5456.734757,5263.164491,5082.591221,4971.702702,4894.233844,4856.589218,4868.280592,4940.770277,4964.770932,5002.725749,5115.179928,5326.281706,5457.824332,5682.271574,5940.034484,6236.106477,6502.708929,6776.532334,6943.371632,6911.035346,6876.772718,6729.153625,6660.378393,6588.701322,6416.960399,6252.524402,6098.338645,5954.323563,5841.934500,5664.518361,5475.001094,5635.960205
